cell_id,ndvi_2015,ndvi_2018,ndvi_2021,ndvi_2024,ndvi_change_2015_2018,ndvi_change_2018_2021,ndvi_change_2021_2024,ndvi_total_change
1785,0.5797,,,,,,,
1786,0.6741,,,,,,,
1787,0.7782,,,,,,,
1788,0.567,,,,,,,
1789,0.4362,,,,,,,
1790,0.6377,,,,,,,
1791,0.2008,,,,,,,
1792,0.5977,,,,,,,
1793,0.396,,,,,,,
1794,0.6038,,,,,,,
1795,0.5414,,,,,,,
1796,0.5837,,,,,,,
1797,0.7862,,,,,,,
1798,0.8624,,,,,,,
1799,0.6568,,,,,,,
1800,0.5153,,,,,,,
1801,0.4877,,,,,,,
1802,0.3857,,,,,,,
1803,0.435,,,,,,,
1804,0.4175,,,,,,,
1805,0.4275,,,,,,,
1806,0.4305,,,,,,,
1807,0.7209,,,,,,,
1808,0.453,,,,,,,
1809,0.4428,0.2747,0.271,0.1658,-0.16810000000000003,-0.003699999999999981,-0.10520000000000002,-0.277
1810,0.4418,0.0968,0.5177,0.2448,-0.34500000000000003,0.42090000000000005,-0.27290000000000003,-0.19700000000000004
1811,0.4629,0.0596,0.2524,0.2445,-0.4033,0.19280000000000003,-0.007900000000000018,-0.21839999999999998
1812,0.4754,-0.0045,0.2992,0.105,-0.4799,0.3037,-0.19420000000000004,-0.3704
1813,0.5151,0.5827,0.6316,0.2947,0.0676,0.048900000000000055,-0.33690000000000003,-0.22039999999999998
1814,0.4559,0.0105,0.4986,0.3768,-0.4454,0.4881,-0.12179999999999996,-0.0791
1815,0.4373,0.1048,0.5984,0.3436,-0.3325,0.49360000000000004,-0.2548,-0.0937
1816,0.4762,0.4052,0.4277,0.2176,-0.07100000000000001,0.02250000000000002,-0.21010000000000004,-0.25860000000000005
1817,0.5005,0.5094,0.2545,0.3385,0.008900000000000019,-0.25489999999999996,0.08400000000000002,-0.16199999999999992
1818,0.6123,0.4125,0.5179,0.3236,-0.19979999999999998,0.10540000000000005,-0.19430000000000003,-0.28869999999999996
1819,0.5264,0.4852,0.38,0.0972,-0.04119999999999996,-0.10520000000000002,-0.2828,-0.42919999999999997
1820,0.6246,0.7085,0.6163,0.2268,0.08389999999999997,-0.09220000000000006,-0.38949999999999996,-0.39780000000000004
1821,0.4028,0.5064,0.1701,0.2859,0.10359999999999997,-0.33629999999999993,0.11579999999999999,-0.1169
1822,0.6146,0.5651,0.5371,0.1286,-0.04949999999999999,-0.028000000000000025,-0.40850000000000003,-0.48600000000000004
1823,0.3834,0.2686,0.2546,0.0844,-0.11480000000000001,-0.014000000000000012,-0.1702,-0.29900000000000004
1824,0.6205,,,,,,,
1825,0.5255,,,,,,,
1826,0.5392,,,,,,,
1827,0.5569,,,,,,,
1828,0.567,,,,,,,
1829,0.5499,,,,,,,
1830,0.4521,,,,,,,
1831,0.5191,,,,,,,
1832,0.7293,,,,,,,
1833,0.3942,,,,,,,
1834,0.5677,,,,,,,
1835,0.3365,,,,,,,
1836,0.3006,,,,,,,
1837,0.1883,,,,,,,
1838,0.52,,,,,,,
1839,0.1909,,,,,,,
1840,0.4848,,,,,,,
1841,0.2856,,,,,,,
1842,0.1201,,,,,,,
1843,0.8176,,,,,,,
1844,0.2541,,,,,,,
1845,0.6047,,,,,,,
1846,0.5453,,,,,,,
1847,0.664,,,,,,,
1848,0.6282,,,,,,,
1849,0.248,,,,,,,
1850,0.5994,,,,,,,
1851,0.5021,,,,,,,
1852,0.1384,,,,,,,
1853,0.5608,,,,,,,
1854,0.2302,,,,,,,
1855,0.3469,,,,,,,
1856,0.6601,,,,,,,
1857,0.1501,,,,,,,
1858,0.6753,,,,,,,
1859,0.2332,,,,,,,
1860,0.8101,,,,,,,
1861,0.335,,,,,,,
1862,0.5763,,,,,,,
1863,0.7866,,,,,,,
1864,0.4824,,,,,,,
1865,0.6621,,,,,,,
1866,0.687,,,,,,,
1867,0.5915,,,,,,,
1868,0.5833,,,,,,,
1869,0.4153,,,,,,,
1870,0.4114,,,,,,,
1871,0.4818,,,,,,,
1872,0.4905,,,,,,,
1873,0.5495,,,,,,,
1874,0.6736,,,,,,,
1875,0.3543,,,,,,,
1876,0.4107,0.2153,0.0937,0.0296,-0.19540000000000002,-0.12159999999999999,-0.0641,-0.3811
1877,0.6001,0.3992,0.1749,0.2725,-0.20089999999999997,-0.2243,0.09760000000000002,-0.32759999999999995
1878,0.4111,0.5143,0.661,0.3881,0.10319999999999996,0.14670000000000005,-0.27290000000000003,-0.02300000000000002
1879,0.3928,0.6427,0.3719,0.2632,0.24990000000000007,-0.27080000000000004,-0.10870000000000002,-0.1296
1880,0.4,0.6244,0.605,0.3668,0.22439999999999993,-0.019399999999999973,-0.23819999999999997,-0.03320000000000001
1881,0.32,0.2232,0.179,0.1337,-0.0968,-0.04420000000000002,-0.04529999999999998,-0.1863
1882,0.3057,0.3726,0.6493,0.2018,0.06689999999999996,0.2767,-0.4475,-0.10390000000000002
1883,0.4266,0.5893,0.5643,0.2935,0.16270000000000007,-0.025000000000000022,-0.27080000000000004,-0.1331
1884,0.4621,0.1603,0.2672,0.0875,-0.3018,0.1069,-0.1797,-0.37460000000000004
1885,0.5163,0.591,0.2522,0.3019,0.07469999999999999,-0.3388,0.04970000000000002,-0.21439999999999998
1886,0.3984,0.4205,0.1652,0.176,0.02210000000000001,-0.25529999999999997,0.010799999999999976,-0.2224
1887,0.6272,0.5628,0.4379,0.2981,-0.06440000000000001,-0.12489999999999996,-0.13980000000000004,-0.3291
1888,0.5364,0.4993,0.3714,0.1713,-0.037099999999999966,-0.1279,-0.2001,-0.3651
1889,0.5408,0.3462,0.5096,0.264,-0.19459999999999994,0.16340000000000005,-0.24560000000000004,-0.27679999999999993
1890,0.4689,0.5202,0.5017,0.0916,0.05130000000000001,-0.01849999999999996,-0.4101,-0.37729999999999997
1891,0.4917,,,,,,,
1892,0.5193,,,,,,,
1893,0.3724,,,,,,,
1894,0.5667,,,,,,,
1895,0.6133,,,,,,,
1896,0.4909,,,,,,,
1897,0.4032,,,,,,,
1898,0.5248,,,,,,,
1899,0.5124,,,,,,,
1900,0.359,,,,,,,
1901,0.153,,,,,,,
1902,0.1598,,,,,,,
1903,0.3213,,,,,,,
1904,0.1762,,,,,,,
1905,0.2141,,,,,,,
1906,0.1135,,,,,,,
1907,0.1396,,,,,,,
1908,0.3821,,,,,,,
1909,0.7004,,,,,,,
1910,0.7307,,,,,,,
1911,0.2084,,,,,,,
1912,0.442,,,,,,,
1913,0.1964,,,,,,,
1914,0.7612,,,,,,,
1915,0.1895,,,,,,,
1916,0.4187,,,,,,,
1917,0.5652,,,,,,,
1918,0.5923,,,,,,,
1919,0.6856,,,,,,,
1920,0.4363,,,,,,,
1921,0.3007,,,,,,,
1922,0.4904,,,,,,,
1923,0.49,,,,,,,
1924,0.2938,,,,,,,
1925,0.2181,,,,,,,
1926,0.7489,,,,,,,
1927,0.7405,,,,,,,
1928,0.425,,,,,,,
1929,0.6273,,,,,,,
1930,0.6163,,,,,,,
1931,0.6291,,,,,,,
1932,0.3775,,,,,,,
1933,0.5178,,,,,,,
1934,0.5819,,,,,,,
1935,0.52,,,,,,,
1936,0.5733,,,,,,,
1937,0.446,,,,,,,
1938,0.3542,,,,,,,
1939,0.4232,,,,,,,
1940,0.5327,,,,,,,
1941,0.3552,,,,,,,
1942,0.4976,,,,,,,
1943,0.511,0.2196,0.1969,0.1284,-0.2914,-0.022699999999999998,-0.0685,-0.38260000000000005
1944,0.5648,0.6772,0.6209,0.2611,0.11240000000000006,-0.05630000000000002,-0.3598,-0.30369999999999997
1945,0.4553,0.715,0.7764,0.4505,0.2597,0.06140000000000001,-0.32589999999999997,-0.004799999999999971
1946,0.442,0.4765,0.4727,0.1503,0.034499999999999975,-0.00379999999999997,-0.3224,-0.2917
1947,0.4464,0.188,0.7482,0.1459,-0.2584,0.5602,-0.6023,-0.3005
1948,0.4674,0.5521,0.4875,0.2436,0.08470000000000005,-0.06460000000000005,-0.24389999999999998,-0.22379999999999997
1949,0.3387,0.7019,0.6811,0.2049,0.36319999999999997,-0.02079999999999993,-0.47620000000000007,-0.1338
1950,0.3825,0.1584,0.5103,0.3319,-0.2241,0.3519,-0.1784,-0.050600000000000034
1951,0.5176,-0.0034,0.0657,0.1444,-0.5209999999999999,0.0691,0.0787,-0.3732
1952,0.5131,0.0063,0.3743,0.2895,-0.5068,0.368,-0.08480000000000004,-0.22360000000000002
1953,0.5834,0.0241,0.5886,0.4009,-0.5593,0.5645,-0.18770000000000003,-0.18250000000000005
1954,0.4192,0.3555,0.4349,0.0851,-0.06370000000000003,0.07940000000000003,-0.3498,-0.3341
1955,0.3249,0.1218,0.5333,0.1332,-0.2031,0.4115,-0.4001,-0.1917
1956,0.4063,0.638,0.7088,0.3354,0.23170000000000002,0.07079999999999997,-0.3734,-0.07090000000000002
1957,0.35,0.2699,0.1472,0.1896,-0.0801,-0.12269999999999998,0.04239999999999999,-0.1604
1958,0.4934,,,,,,,
1959,0.6269,,,,,,,
1960,0.5373,,,,,,,
1961,0.5528,,,,,,,
1962,0.6016,,,,,,,
1963,0.5809,,,,,,,
1964,0.3206,,,,,,,
1965,0.4644,,,,,,,
1966,0.7039,,,,,,,
1967,0.3082,,,,,,,
1968,0.5768,,,,,,,
1969,0.422,,,,,,,
1970,0.1475,,,,,,,
1971,0.1413,,,,,,,
1972,0.1624,,,,,,,
1973,0.2784,,,,,,,
1974,0.1485,,,,,,,
1975,0.2716,,,,,,,
1976,0.2533,,,,,,,
1977,0.2839,,,,,,,
1978,0.6544,,,,,,,
1979,0.7598,,,,,,,
1980,0.5618,,,,,,,
1981,0.6448,,,,,,,
1982,0.1407,,,,,,,
1983,0.5484,,,,,,,
1984,0.2953,,,,,,,
1985,0.4076,,,,,,,
1986,0.7666,,,,,,,
1987,0.2312,,,,,,,
1988,0.5129,,,,,,,
1989,0.1782,,,,,,,
1990,0.2044,,,,,,,
1991,0.5112,,,,,,,
1992,0.7554,,,,,,,
1993,0.1834,,,,,,,
1994,0.2967,,,,,,,
1995,0.5851,,,,,,,
1996,0.5911,,,,,,,
1997,0.749,,,,,,,
1998,0.469,,,,,,,
1999,0.5118,,,,,,,
2000,0.5283,,,,,,,
2001,0.5244,,,,,,,
2002,0.5856,,,,,,,
2003,0.4682,,,,,,,
2004,0.4813,,,,,,,
2005,0.5363,,,,,,,
2006,0.5411,,,,,,,
2007,0.5944,,,,,,,
2008,0.3796,,,,,,,
2009,0.5031,,,,,,,
2010,0.4854,0.352,0.1912,0.1676,-0.13340000000000002,-0.16079999999999997,-0.02360000000000001,-0.31779999999999997
2011,0.5551,0.6564,0.7021,0.451,0.10129999999999995,0.04569999999999996,-0.25109999999999993,-0.10410000000000003
2012,0.3853,0.4978,0.242,0.1379,0.11250000000000004,-0.2558,-0.1041,-0.24739999999999998
2013,0.5522,0.6025,0.4986,0.2936,0.05030000000000001,-0.10390000000000005,-0.20499999999999996,-0.2586
2014,0.4866,0.541,0.4596,0.302,0.05440000000000006,-0.08140000000000003,-0.15760000000000002,-0.1846
2015,0.4095,0.2776,0.4028,0.2131,-0.13189999999999996,0.12519999999999998,-0.18969999999999998,-0.19639999999999996
2016,0.3446,0.5021,0.5296,0.3671,0.15749999999999997,0.02749999999999997,-0.16249999999999998,0.022499999999999964
2017,0.4854,0.458,0.5259,0.2836,-0.02739999999999998,0.06790000000000002,-0.24230000000000002,-0.20179999999999998
2018,0.518,0.1639,0.0722,-0.0084,-0.3541,-0.09169999999999999,-0.0806,-0.5264
2019,0.5214,0.439,0.4319,0.2022,-0.08239999999999997,-0.007099999999999995,-0.22970000000000002,-0.3192
2020,0.648,0.0575,0.5544,0.2222,-0.5905,0.4969,-0.3322,-0.4258
2021,0.4282,0.5784,0.1388,0.319,0.1502,-0.4396,0.1802,-0.10920000000000002
2022,0.4851,0.4083,0.3494,0.133,-0.07679999999999998,-0.05890000000000001,-0.21639999999999998,-0.35209999999999997
2023,0.3046,0.2887,0.4496,0.2655,-0.01589999999999997,0.1609,-0.18409999999999999,-0.03909999999999997
2024,0.5236,0.44,0.3471,0.2878,-0.08359999999999995,-0.09289999999999998,-0.05930000000000002,-0.23579999999999995
2025,0.576,,,,,,,
2026,0.5493,,,,,,,
2027,0.6021,,,,,,,
2028,0.7161,,,,,,,
2029,0.5267,,,,,,,
2030,0.7424,,,,,,,
2031,0.6725,,,,,,,
2032,0.3032,,,,,,,
2033,0.212,,,,,,,
2034,0.2627,,,,,,,
2035,0.219,,,,,,,
2036,0.6998,,,,,,,
2037,0.1823,,,,,,,
2038,0.1266,,,,,,,
2039,0.7966,,,,,,,
2040,0.4306,,,,,,,
2041,0.7551,,,,,,,
2042,0.8262,,,,,,,
2043,0.6127,,,,,,,
2044,0.4836,,,,,,,
2045,0.2529,,,,,,,
2046,0.1382,,,,,,,
2047,0.19,,,,,,,
2048,0.4226,,,,,,,
2049,0.425,,,,,,,
2050,0.2416,,,,,,,
2051,0.2021,,,,,,,
2052,0.2177,,,,,,,
2053,0.7958,,,,,,,
2054,0.301,,,,,,,
2055,0.2848,,,,,,,
2056,0.6872,,,,,,,
2057,0.3744,,,,,,,
2058,0.2952,,,,,,,
2059,0.3695,,,,,,,
2060,0.3859,,,,,,,
2061,0.4772,,,,,,,
2062,0.4006,,,,,,,
2063,0.5373,,,,,,,
2064,0.7961,,,,,,,
2065,0.4168,,,,,,,
2066,0.6693,,,,,,,
2067,0.3195,,,,,,,
2068,0.376,,,,,,,
2069,0.4765,,,,,,,
2070,0.5081,,,,,,,
2071,0.4677,,,,,,,
2072,0.5021,,,,,,,
2073,0.4867,,,,,,,
2074,0.494,,,,,,,
2075,0.5697,,,,,,,
2076,0.5505,,,,,,,
2077,0.5336,0.544,0.3985,0.1921,0.010400000000000076,-0.14550000000000002,-0.20640000000000003,-0.34149999999999997
2078,0.57,0.4439,0.7725,0.3673,-0.12609999999999993,0.32859999999999995,-0.40519999999999995,-0.20269999999999994
2079,0.4451,0.0582,0.3431,0.2494,-0.3869,0.28490000000000004,-0.0937,-0.19569999999999999
2080,0.4552,0.2381,0.275,0.2171,-0.2171,0.036900000000000016,-0.057900000000000035,-0.2381
2081,0.3669,0.5975,0.3188,0.245,0.23060000000000003,-0.27870000000000006,-0.07379999999999998,-0.12190000000000001
2082,0.425,0.4598,0.5347,0.2019,0.0348,0.07489999999999997,-0.3328,-0.2231
2083,0.5348,0.4871,0.4072,0.2261,-0.047700000000000076,-0.07989999999999997,-0.1811,-0.3087000000000001
2084,0.4814,0.4343,0.565,0.4349,-0.047099999999999975,0.13069999999999993,-0.13009999999999994,-0.046499999999999986
2085,0.5607,0.2625,0.3146,0.1771,-0.29819999999999997,0.05209999999999998,-0.13749999999999998,-0.38359999999999994
2086,0.601,0.3612,0.4006,0.2422,-0.23979999999999996,0.03939999999999999,-0.1584,-0.3588
2087,0.6471,0.6872,0.1303,0.2178,0.040100000000000025,-0.5569000000000001,0.0875,-0.4293
2088,0.3962,0.5038,0.1306,0.3858,0.10760000000000003,-0.37320000000000003,0.2552,-0.01040000000000002
2089,0.3379,0.5502,0.0638,0.3057,0.21230000000000004,-0.48640000000000005,0.24190000000000003,-0.03219999999999995
2090,0.4796,0.5871,0.6707,0.2405,0.10749999999999993,0.08360000000000001,-0.43019999999999997,-0.23910000000000003
2091,0.554,0.4172,0.321,0.3052,-0.13680000000000003,-0.09620000000000001,-0.01579999999999998,-0.24880000000000002
2092,0.481,,,,,,,
2093,0.6523,,,,,,,
2094,0.575,,,,,,,
2095,0.7645,,,,,,,
2096,0.6586,,,,,,,
2097,0.2329,,,,,,,
2098,0.7945,,,,,,,
2099,0.2606,,,,,,,
2100,0.1708,,,,,,,
2101,0.2937,,,,,,,
2102,0.1189,,,,,,,
2103,0.2905,,,,,,,
2104,0.3282,,,,,,,
2105,0.7898,,,,,,,
2106,0.1749,,,,,,,
2107,0.4155,,,,,,,
2108,0.3791,,,,,,,
2109,0.442,,,,,,,
2110,0.5568,,,,,,,
2111,0.1446,,,,,,,
2112,0.1276,,,,,,,
2113,0.4945,,,,,,,
2114,0.7184,,,,,,,
2115,0.3742,,,,,,,
2116,0.1743,,,,,,,
2117,0.4807,,,,,,,
2118,0.2062,,,,,,,
2119,0.7883,,,,,,,
2120,0.7162,,,,,,,
2121,0.3484,,,,,,,
2122,0.1591,,,,,,,
2123,0.2018,,,,,,,
2124,0.4132,,,,,,,
2125,0.7515,,,,,,,
2126,0.2409,,,,,,,
2127,0.3457,,,,,,,
2128,0.1914,,,,,,,
2129,0.5287,,,,,,,
2130,0.7155,,,,,,,
2131,0.6391,,,,,,,
2132,0.6979,,,,,,,
2133,0.6282,,,,,,,
2134,0.4554,,,,,,,
2135,0.4048,,,,,,,
2136,0.6256,,,,,,,
2137,0.6463,,,,,,,
2138,0.586,,,,,,,
2139,0.6141,,,,,,,
2140,0.6234,,,,,,,
2141,0.4691,,,,,,,
2142,0.5456,,,,,,,
2143,0.4495,,,,,,,
2144,0.4029,0.1228,0.2281,0.2184,-0.28009999999999996,0.10529999999999999,-0.009699999999999986,-0.18449999999999997
2145,0.4217,0.4098,0.3928,0.2424,-0.011900000000000022,-0.017000000000000015,-0.15039999999999998,-0.17930000000000001
2146,0.292,0.3298,0.5336,0.2089,0.0378,0.20379999999999998,-0.3247,-0.08309999999999998
2147,0.4544,0.2352,0.6935,0.2903,-0.21920000000000003,0.45830000000000004,-0.4032,-0.16410000000000002
2148,0.7089,0.5646,0.5167,0.2194,-0.14429999999999998,-0.04789999999999994,-0.2973,-0.48949999999999994
2149,0.5615,0.2638,0.7157,0.3611,-0.2977,0.4519,-0.3546,-0.20040000000000002
2150,0.5736,0.0082,0.2424,0.0894,-0.5654,0.2342,-0.15300000000000002,-0.4842
2151,0.5221,0.1161,0.2176,0.2047,-0.406,0.10149999999999999,-0.012899999999999995,-0.3174
2152,0.5014,0.2576,0.1827,0.1035,-0.24379999999999996,-0.0749,-0.0792,-0.3979
2153,0.559,0.5174,0.7042,0.3529,-0.04160000000000008,0.18680000000000008,-0.35130000000000006,-0.20610000000000006
2154,0.4745,0.6179,0.708,0.3358,0.14340000000000003,0.09009999999999996,-0.3722,-0.1387
2155,0.5727,0.4773,0.1822,0.2787,-0.09539999999999998,-0.29510000000000003,0.0965,-0.294
2156,0.6238,0.3223,0.3318,0.2079,-0.30150000000000005,0.009500000000000008,-0.12389999999999998,-0.41590000000000005
2157,0.554,0.2864,0.4903,0.1961,-0.26760000000000006,0.20390000000000003,-0.2942,-0.35790000000000005
2158,0.4727,0.4607,0.1928,0.3648,-0.01200000000000001,-0.2679,0.17200000000000001,-0.1079
2159,0.4061,,,,,,,
2160,0.4654,,,,,,,
2161,0.8036,,,,,,,
2162,0.309,,,,,,,
2163,0.5212,,,,,,,
2164,0.5682,,,,,,,
2165,0.3987,,,,,,,
2166,0.2172,,,,,,,
2167,0.4913,,,,,,,
2168,0.7659,,,,,,,
2169,0.6079,,,,,,,
2170,0.1495,,,,,,,
2171,0.1773,,,,,,,
2172,0.2497,,,,,,,
2173,0.1391,,,,,,,
2174,0.5131,,,,,,,
2175,0.6841,,,,,,,
2176,0.2476,,,,,,,
2177,0.2476,,,,,,,
2178,0.4776,,,,,,,
2179,0.7279,,,,,,,
2180,0.7536,,,,,,,
2181,0.7641,,,,,,,
2182,0.7382,,,,,,,
2183,0.4706,,,,,,,
2184,0.3141,,,,,,,
2185,0.1623,,,,,,,
2186,0.2465,,,,,,,
2187,0.1556,,,,,,,
2188,0.1844,,,,,,,
2189,0.6695,,,,,,,
2190,0.2355,,,,,,,
2191,0.1731,,,,,,,
2192,0.8024,,,,,,,
2193,0.6883,,,,,,,
2194,0.526,,,,,,,
2195,0.4548,,,,,,,
2196,0.7957,,,,,,,
2197,0.6766,,,,,,,
2198,0.5525,,,,,,,
2199,0.4404,,,,,,,
2200,0.1054,,,,,,,
2201,0.3514,,,,,,,
2202,0.2914,,,,,,,
2203,0.5518,,,,,,,
2204,0.1826,,,,,,,
2205,0.5432,,,,,,,
2206,0.2355,,,,,,,
2207,0.236,,,,,,,
2208,0.4478,,,,,,,
2209,0.5877,,,,,,,
2210,0.6036,,,,,,,
2211,0.4575,0.722,0.6961,0.4426,0.26449999999999996,-0.025899999999999923,-0.25350000000000006,-0.014900000000000024
2212,0.4781,0.4258,0.307,0.1743,-0.05230000000000001,-0.11880000000000002,-0.13269999999999998,-0.3038
2213,0.528,0.3396,0.556,0.0807,-0.1884,0.21640000000000004,-0.47530000000000006,-0.44730000000000003
2214,0.428,0.2102,0.6558,0.5715,-0.2178,0.44560000000000005,-0.08430000000000004,0.14350000000000002
2215,0.6203,0.1743,0.3116,0.1798,-0.44599999999999995,0.13729999999999998,-0.1318,-0.4405
2216,0.5661,0.4951,0.615,0.5073,-0.07100000000000006,0.1199,-0.10770000000000002,-0.058800000000000074
2217,0.6366,0.2601,0.3534,0.2096,-0.37650000000000006,0.0933,-0.14379999999999998,-0.42700000000000005
2218,0.6773,0.4912,0.4465,0.2947,-0.1861,-0.04470000000000002,-0.1518,-0.3826
2219,0.5387,0.3342,0.4726,0.16,-0.20449999999999996,0.13840000000000002,-0.3126,-0.3786999999999999
2220,0.4115,0.4207,0.4308,0.1943,0.009200000000000041,0.010099999999999998,-0.23650000000000002,-0.21719999999999998
2221,0.7459,0.212,0.626,0.3489,-0.5339,0.41400000000000003,-0.2771,-0.397
2222,0.2155,0.3247,0.4287,0.2114,0.10919999999999999,0.10400000000000004,-0.21730000000000002,-0.0040999999999999925
2223,0.3539,0.3955,0.168,0.3658,0.041600000000000026,-0.2275,0.1978,0.011900000000000022
2224,0.4416,0.1432,0.2739,0.1183,-0.2984,0.13069999999999998,-0.15559999999999996,-0.3233
2225,0.6752,0.2508,0.371,0.1515,-0.4244,0.12019999999999997,-0.2195,-0.5237
2226,0.6475,,,,,,,
2227,0.7897,,,,,,,
2228,0.8317,,,,,,,
2229,0.4193,,,,,,,
2230,0.7025,,,,,,,
2231,0.4791,,,,,,,
2232,0.2431,,,,,,,
2233,0.2736,,,,,,,
2234,0.2584,,,,,,,
2235,0.3061,,,,,,,
2236,0.2602,,,,,,,
2237,0.5263,,,,,,,
2238,0.4416,,,,,,,
2239,0.2074,,,,,,,
2240,0.3876,,,,,,,
2241,0.1812,,,,,,,
2242,0.3634,,,,,,,
2243,0.8025,,,,,,,
2244,0.4874,,,,,,,
2245,0.4746,,,,,,,
2246,0.5045,,,,,,,
2247,0.4897,,,,,,,
2248,0.3985,,,,,,,
2249,0.592,,,,,,,
2250,0.7875,,,,,,,
2251,0.4397,,,,,,,
2252,0.5481,,,,,,,
2253,0.5906,,,,,,,
2254,0.57,,,,,,,
2255,0.1931,,,,,,,
2256,0.273,,,,,,,
2257,0.7531,,,,,,,
2258,0.3107,,,,,,,
2259,0.4556,,,,,,,
2260,0.5548,,,,,,,
2261,0.5966,,,,,,,
2262,0.6995,,,,,,,
2263,0.762,,,,,,,
2264,0.7003,,,,,,,
2265,0.6905,,,,,,,
2266,0.3797,,,,,,,
2267,0.3619,,,,,,,
2268,0.5839,,,,,,,
2269,0.4985,,,,,,,
2270,0.6427,,,,,,,
2271,0.4073,,,,,,,
2272,0.4803,,,,,,,
2273,0.5814,,,,,,,
2274,0.3641,,,,,,,
2275,0.51,,,,,,,
2276,0.4868,,,,,,,
2277,0.423,,,,,,,
2278,0.4643,0.3406,0.6479,0.4622,-0.12369999999999998,0.3073,-0.18570000000000003,-0.0020999999999999908
2279,0.6709,0.7368,0.4084,0.1971,0.06589999999999996,-0.3284,-0.2113,-0.47380000000000005
2280,0.4189,0.4661,0.3113,0.1002,0.04720000000000002,-0.1548,-0.2111,-0.3187
2281,0.4941,0.1936,0.1751,0.1583,-0.3005,-0.01849999999999999,-0.01680000000000001,-0.3358
2282,0.406,0.1469,0.1554,0.267,-0.2591,0.008500000000000008,0.1116,-0.139
2283,0.61,0.6523,0.2781,0.25,0.042300000000000004,-0.3742,-0.028100000000000014,-0.36
2284,0.4727,0.6746,0.5009,0.3581,0.20189999999999997,-0.17369999999999997,-0.14280000000000004,-0.11460000000000004
2285,0.7273,0.5386,0.3112,0.3085,-0.18869999999999998,-0.2274,-0.00269999999999998,-0.41879999999999995
2286,0.6915,0.1455,0.1435,0.5624,-0.546,-0.0020000000000000018,0.41890000000000005,-0.1291
2287,0.7599,0.3293,0.3986,0.0487,-0.43060000000000004,0.06930000000000003,-0.3499,-0.7112
2288,0.8029,0.2589,0.5034,0.3124,-0.5439999999999999,0.24449999999999994,-0.19099999999999995,-0.49049999999999994
2289,0.3702,0.2328,0.2522,0.2175,-0.13739999999999997,0.019399999999999973,-0.03469999999999998,-0.15269999999999997
2290,0.747,0.3435,0.3469,0.1186,-0.40349999999999997,0.0033999999999999586,-0.2283,-0.6284
2291,0.845,0.3847,0.4425,0.209,-0.4603,0.05780000000000002,-0.2335,-0.636
2292,0.8326,0.0487,-0.241,0.1007,-0.7839,-0.2897,0.3417,-0.7319
2293,0.7771,,,,,,,
2294,0.6178,,,,,,,
2295,0.5227,,,,,,,
2296,0.7673,,,,,,,
2297,0.5278,,,,,,,
2298,0.8,,,,,,,
2299,0.3755,,,,,,,
2300,0.3626,,,,,,,
2301,0.7854,,,,,,,
2302,0.6784,,,,,,,
2303,0.4022,,,,,,,
2304,0.4598,,,,,,,
2305,0.3888,,,,,,,
2306,0.2316,,,,,,,
2307,0.4973,,,,,,,
2308,0.0826,,,,,,,
2309,0.2111,,,,,,,
2310,0.3811,,,,,,,
2311,0.625,,,,,,,
2312,0.1669,,,,,,,
2313,0.22,,,,,,,
2314,0.2801,,,,,,,
2315,0.2454,,,,,,,
2316,0.4099,,,,,,,
2317,0.3697,,,,,,,
2318,0.6732,,,,,,,
2319,0.3674,,,,,,,
2320,0.7961,,,,,,,
2321,0.7637,,,,,,,
2322,0.2369,,,,,,,
2323,0.2742,,,,,,,
2324,0.357,,,,,,,
2325,0.5064,,,,,,,
2326,0.4544,,,,,,,
2327,0.7732,,,,,,,
2328,0.2107,,,,,,,
2329,0.4705,,,,,,,
2330,0.749,,,,,,,
2331,0.7973,,,,,,,
2332,0.707,,,,,,,
2333,0.2409,,,,,,,
2334,0.6308,,,,,,,
2335,0.4851,,,,,,,
2336,0.4937,,,,,,,
2337,0.4878,,,,,,,
2338,0.5213,,,,,,,
2339,0.4933,,,,,,,
2340,0.6605,,,,,,,
2341,0.6938,,,,,,,
2342,0.2468,,,,,,,
2343,0.3789,,,,,,,
2344,0.5119,,,,,,,
2345,0.7104,0.2261,0.2119,0.2493,-0.48430000000000006,-0.01419999999999999,0.03739999999999999,-0.46110000000000007
2346,0.6717,0.4506,0.2943,0.4747,-0.22109999999999996,-0.1563,0.1804,-0.19699999999999995
2347,0.6739,0.6893,0.7173,0.4386,0.01539999999999997,0.028000000000000025,-0.27870000000000006,-0.23530000000000006
2348,0.5908,0.5482,0.5248,0.2092,-0.04259999999999997,-0.023399999999999976,-0.31560000000000005,-0.3816
2349,0.6134,0.5545,0.3702,0.1387,-0.05889999999999995,-0.18430000000000002,-0.23149999999999998,-0.47469999999999996
2350,0.5615,0.4968,0.7192,0.3024,-0.06469999999999998,0.22239999999999993,-0.41679999999999995,-0.2591
2351,0.5075,0.4262,0.357,0.2599,-0.08129999999999993,-0.06920000000000004,-0.09709999999999996,-0.24759999999999993
2352,0.5396,0.5323,0.4987,0.2526,-0.007299999999999973,-0.03360000000000002,-0.24609999999999999,-0.287
2353,0.5845,-0.0588,0.1014,0.0985,-0.6433,0.1602,-0.0029,-0.486
2354,0.7807,0.416,0.2365,0.2461,-0.36469999999999997,-0.1795,0.009600000000000025,-0.5346
2355,0.4249,0.3023,0.3464,0.2835,-0.12259999999999999,0.04409999999999997,-0.06290000000000001,-0.14140000000000003
