cell_id,center_lat,center_lon,ndvi_2018,ndvi_2021,ndvi_2024,ndvi_change_2015_2018,ndvi_change_2018_2021,ndvi_change_2021_2024,ndvi_total_change,ndvi_mean,ndvi_std,ndvi_accel,fragmentation_index,road_length_km,building_count,infra_pressure,urban_proximity_score,dist_to_cbd_km,rainfall_anomaly,rainfall_stress,gbif_observations,gbif_species_count,biodiversity_density,lag_stress_score,ecological_vulnerability_score,degradation_label
703,12.7945,77.6015,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.17949999999999994,-0.33114999999999994,0.29131666666666667,0.09702312009687863,-0.27019999999999994,0.333,21.7476,3,0.1351,0.048374,19.6723,56.040899653979245,0,0.0,0.0,0.0,0.1389,0.2036,at_risk
704,12.7945,77.6105,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.17949999999999994,-0.33114999999999994,0.29131666666666667,0.09702312009687863,-0.27019999999999994,0.333,21.5549,25,0.1361,0.048232,19.7333,56.040899653979245,0,0.0,0.0,0.0,0.1393,0.2038,at_risk
705,12.7945,77.6195,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.17949999999999994,-0.33114999999999994,0.29131666666666667,0.09702312009687863,-0.27019999999999994,0.333,32.9702,0,0.2043,0.04798,19.842,56.040899653979245,0,0.0,0.0,0.0,0.1666,0.2208,at_risk
706,12.7945,77.6285,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.17949999999999994,-0.33114999999999994,0.29131666666666667,0.09702312009687863,-0.27019999999999994,0.333,10.064,3,0.0627,0.047624,19.9976,56.040899653979245,0,0.0,0.0,0.0,0.11,0.1853,stable
707,12.7945,77.6375,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.17949999999999994,-0.33114999999999994,0.29131666666666667,0.09702312009687863,-0.27019999999999994,0.333,14.8021,7,0.0924,0.047172,20.1991,56.040899653979245,0,0.0,0.0,0.0,0.1218,0.1926,stable
708,12.7945,77.6465,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.17949999999999994,-0.33114999999999994,0.29131666666666667,0.09702312009687863,-0.27019999999999994,0.333,25.6153,0,0.1587,0.046631,20.4451,56.040899653979245,0,0.0,0.0,0.0,0.1483,0.2091,at_risk
709,12.7945,77.6555,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.17949999999999994,-0.33114999999999994,0.29131666666666667,0.09702312009687863,-0.27019999999999994,0.333,20.5006,69,0.1341,0.046011,20.7339,56.040899653979245,0,0.0,0.0,0.0,0.1385,0.2028,at_risk
710,12.7945,77.6645,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.17949999999999994,-0.33114999999999994,0.29131666666666667,0.09702312009687863,-0.27019999999999994,0.333,14.4174,171,0.1068,0.045323,21.0639,56.040899653979245,0,46.0,26.0,1.7692,0.1276,0.1958,at_risk
711,12.7945,77.6735,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.17949999999999994,-0.33114999999999994,0.29131666666666667,0.09702312009687863,-0.27019999999999994,0.333,20.8015,0,0.1289,0.044577,21.4332,56.040899653979245,0,0.0,0.0,0.0,0.1364,0.2012,at_risk
712,12.7945,77.6825,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.17949999999999994,-0.33114999999999994,0.29131666666666667,0.09702312009687863,-0.27019999999999994,0.333,15.9797,1,0.0991,0.043784,21.8396,56.040899653979245,0,0.0,0.0,0.0,0.1245,0.1936,stable
713,12.7945,77.6915,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.17949999999999994,-0.33114999999999994,0.29131666666666667,0.09702312009687863,-0.27019999999999994,0.333,26.3672,13,0.1647,0.042953,22.2813,56.040899653979245,0,0.0,0.0,0.0,0.1508,0.2098,at_risk
714,12.7945,77.7005,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.17949999999999994,-0.33114999999999994,0.29131666666666667,0.09702312009687863,-0.27019999999999994,0.333,40.4844,466,0.2985,0.042094,22.7561,56.040899653979245,0,0.0,0.0,0.0,0.2043,0.2431,at_risk
715,12.7945,77.7095,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.17949999999999994,-0.33114999999999994,0.29131666666666667,0.09702312009687863,-0.27019999999999994,0.333,32.6847,18,0.2044,0.041217,23.2621,56.040899653979245,0,0.0,0.0,0.0,0.1666,0.2194,at_risk
716,12.7945,77.7185,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.17949999999999994,-0.33114999999999994,0.29131666666666667,0.09702312009687863,-0.27019999999999994,0.333,20.4229,25,0.1291,0.040327,23.7972,56.040899653979245,0,0.0,0.0,0.0,0.1365,0.2004,at_risk
717,12.7945,77.7275,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.17949999999999994,-0.33114999999999994,0.29131666666666667,0.09702312009687863,-0.27019999999999994,0.333,22.9513,15,0.1438,0.039433,24.3595,56.040899653979245,0,0.0,0.0,0.0,0.1424,0.2039,at_risk
718,12.7945,77.7365,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.17949999999999994,-0.33114999999999994,0.29131666666666667,0.09702312009687863,-0.27019999999999994,0.333,17.6933,29,0.1126,0.03854,24.9472,56.040899653979245,0,0.0,0.0,0.0,0.1299,0.1959,at_risk
719,12.7945,77.7455,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.17949999999999994,-0.33114999999999994,0.29131666666666667,0.09702312009687863,-0.27019999999999994,0.333,22.6841,131,0.1539,0.037653,25.5586,56.040899653979245,0,0.0,0.0,0.0,0.1464,0.206,at_risk
720,12.7945,77.7545,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.17949999999999994,-0.33114999999999994,0.29131666666666667,0.09702312009687863,-0.27019999999999994,0.333,38.119,11,0.2373,0.036776,26.1919,56.040899653979245,0,0.0,0.0,0.0,0.1798,0.2267,at_risk
721,12.7945,77.7635,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.17949999999999994,-0.33114999999999994,0.29131666666666667,0.09702312009687863,-0.27019999999999994,0.333,40.3841,2,0.2505,0.035912,26.8456,56.040899653979245,0,0.0,0.0,0.0,0.1851,0.2298,at_risk
722,12.7945,77.7725,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.17949999999999994,-0.33114999999999994,0.29131666666666667,0.09702312009687863,-0.27019999999999994,0.333,14.7895,0,0.0917,0.035065,27.5183,56.040899653979245,0,0.0,0.0,0.0,0.1216,0.1899,stable
723,12.7945,77.7815,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.17949999999999994,-0.33114999999999994,0.29131666666666667,0.09702312009687863,-0.27019999999999994,0.333,12.9001,3,0.0802,0.034236,28.2086,56.040899653979245,0,0.0,0.0,0.0,0.1169,0.1869,stable
724,12.7945,77.7905,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.17949999999999994,-0.33114999999999994,0.29131666666666667,0.09702312009687863,-0.27019999999999994,0.333,4.1571,0,0.0258,0.033428,28.9153,56.040899653979245,0,0.0,0.0,0.0,0.0952,0.1731,stable
725,12.7945,77.7995,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.17949999999999994,-0.33114999999999994,0.29131666666666667,0.09702312009687863,-0.27019999999999994,0.333,5.7583,0,0.0357,0.03264,29.6371,56.040899653979245,0,0.0,0.0,0.0,0.0991,0.1754,stable
726,12.7945,77.8085,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.17949999999999994,-0.33114999999999994,0.29131666666666667,0.09702312009687863,-0.27019999999999994,0.333,10.4442,1,0.0648,0.031875,30.373,56.040899653979245,0,0.0,0.0,0.0,0.1108,0.1825,stable
727,12.7945,77.8175,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.17949999999999994,-0.33114999999999994,0.29131666666666667,0.09702312009687863,-0.27019999999999994,0.333,11.0538,0,0.0685,0.031131,31.122,56.040899653979245,0,0.0,0.0,0.0,0.1123,0.1833,stable
728,12.7945,77.8265,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.17949999999999994,-0.33114999999999994,0.29131666666666667,0.09702312009687863,-0.27019999999999994,0.333,16.0149,0,0.0992,0.030411,31.8832,56.040899653979245,0,0.0,0.0,0.0,0.1246,0.1908,stable
729,12.7945,77.8355,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.17949999999999994,-0.33114999999999994,0.29131666666666667,0.09702312009687863,-0.27019999999999994,0.333,12.5176,0,0.0776,0.029713,32.6557,56.040899653979245,0,0.0,0.0,0.0,0.1159,0.1853,stable
730,12.7945,77.8445,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.17949999999999994,-0.33114999999999994,0.29131666666666667,0.09702312009687863,-0.27019999999999994,0.333,29.359,59,0.188,0.029037,33.4388,56.040899653979245,0,1.0,1.0,1.0,0.1601,0.2127,at_risk
731,12.7945,77.8535,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.17949999999999994,-0.33114999999999994,0.29131666666666667,0.09702312009687863,-0.27019999999999994,0.333,16.8567,53,0.1099,0.028384,34.2316,56.040899653979245,0,0.0,0.0,0.0,0.1288,0.1931,stable
732,12.7945,77.8625,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.17949999999999994,-0.33114999999999994,0.29131666666666667,0.09702312009687863,-0.27019999999999994,0.333,10.3218,35,0.0675,0.027752,35.0337,56.040899653979245,0,0.0,0.0,0.0,0.1119,0.1823,stable
733,12.7945,77.8715,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.17949999999999994,-0.33114999999999994,0.29131666666666667,0.09702312009687863,-0.27019999999999994,0.333,9.2206,0,0.0571,0.027141,35.8442,56.040899653979245,0,0.0,0.0,0.0,0.1077,0.1796,stable
734,12.7945,77.8805,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.17949999999999994,-0.33114999999999994,0.29131666666666667,0.09702312009687863,-0.27019999999999994,0.333,3.1422,0,0.0195,0.026551,36.6627,56.040899653979245,0,0.0,0.0,0.0,0.0927,0.1701,stable
735,12.7945,77.8895,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.17949999999999994,-0.33114999999999994,0.29131666666666667,0.09702312009687863,-0.27019999999999994,0.333,7.6931,0,0.0477,0.025982,37.4887,56.040899653979245,0,0.0,0.0,0.0,0.1039,0.177,stable
736,12.7945,77.8985,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.17949999999999994,-0.33114999999999994,0.29131666666666667,0.09702312009687863,-0.27019999999999994,0.333,7.5987,1,0.0472,0.025431,38.3216,56.040899653979245,0,0.0,0.0,0.0,0.1037,0.1768,stable
737,12.8035,77.3045,0.1578,0.7219,0.0765,-0.657,0.5641,-0.6454,-0.7383,0.3187333333333333,0.35151094340480116,-1.2095,1.1028,5.06,0,0.0314,0.026648,36.526,56.040899653979245,0,0.0,0.0,0.0,0.2097,0.391,degraded
738,12.8035,77.3135,-0.0188,-0.0909,0.0747,-0.8306,-0.0721,0.1656,-0.7371,-0.011666666666666664,0.083030135091624,0.2377,-7.1175,10.799,2,0.0671,0.027254,35.692,56.040899653979245,0,0.0,0.0,0.0,0.2976,-0.093,nan
739,12.8035,77.3225,0.1104,0.385,0.2285,-0.6272,0.2746,-0.1565,-0.5091,0.2413,0.1377467603974772,-0.43110000000000004,0.5709,18.6907,0,0.1158,0.027882,34.8653,56.040899653979245,0,0.0,0.0,0.0,0.2345,0.2838,degraded
740,12.8035,77.3315,0.0053,0.2495,0.3871,-0.7383000000000001,0.2442,0.1376,-0.3565,0.21396666666666667,0.19336435383320613,-0.1066,0.9037,14.4938,0,0.0898,0.028534,34.0464,56.040899653979245,0,0.0,0.0,0.0,0.2574,0.233,at_risk
741,12.8035,77.3405,-0.0132,0.5918,0.2288,-0.7493,0.605,-0.363,-0.5073,0.26913333333333334,0.30450998888925357,-0.968,1.1314,5.8402,0,0.0362,0.029209,33.2358,56.040899653979245,0,0.0,0.0,0.0,0.2393,0.297,degraded
742,12.8035,77.3495,0.0243,0.2972,0.4094,-0.6487,0.2729,0.1121999999999999,-0.2636,0.24363333333333334,0.19805944393876637,-0.16070000000000007,0.8129,0.0,0,0.0,0.029909,32.4343,56.040899653979245,0,0.0,0.0,0.0,0.1946,0.1662,stable
743,12.8035,77.3585,0.1421,0.4168,0.2298,-0.4881999999999999,0.2747,-0.187,-0.4004999999999999,0.26289999999999997,0.14030940809510958,-0.4617,0.5337,1.745,0,0.0108,0.030635,31.6425,56.040899653979245,0,0.0,0.0,0.0,0.1508,0.2101,at_risk
744,12.8035,77.3675,-0.0208,0.4494,0.2237,-0.7325,0.4702,-0.2257,-0.488,0.21743333333333337,0.2351626316686674,-0.6959,1.0815,7.5578,5,0.0473,0.031386,30.861,56.040899653979245,0,0.0,0.0,0.0,0.2387,0.2891,degraded
745,12.8035,77.3765,0.0503,0.5532,0.3036,-0.5685,0.5029,-0.2496,-0.3152,0.3023666666666667,0.25145226849907987,-0.7525,0.8316,27.7584,0,0.172,0.032164,30.0909,56.040899653979245,0,0.0,0.0,0.0,0.2394,0.2325,at_risk
746,12.8035,77.3855,0.107,0.5404,0.2826,-0.5673,0.4334,-0.2578,-0.3917,0.31,0.21799532105070513,-0.6912,0.7032,43.1025,0,0.2671,0.032968,29.3328,56.040899653979245,0,0.0,0.0,0.0,0.277,0.2811,degraded
747,12.8035,77.3945,0.3671,0.2666,0.1942,-0.2807,-0.1004999999999999,-0.0723999999999999,-0.4536,0.27596666666666664,0.08682973760949259,0.0281,0.3146,22.8411,9,0.1425,0.033798,28.5879,56.040899653979245,0,0.0,0.0,0.0,0.1714,0.2529,at_risk
748,12.8035,77.4035,0.2552,0.5559,0.1435,-0.351,0.3006999999999999,-0.4124,-0.4627,0.3182,0.21329601496511835,-0.7130999999999998,0.6703,15.5139,10,0.0972,0.034654,27.8571,56.040899653979245,0,0.0,0.0,0.0,0.1442,0.2669,degraded
749,12.8035,77.4125,0.1103,0.3723,0.1398,-0.5393,0.262,-0.2325,-0.5097999999999999,0.2074666666666667,0.14350987190201703,-0.49450000000000005,0.6917,26.0729,55,0.1672,0.035535,27.1416,56.040899653979245,0,0.0,0.0,0.0,0.2287,0.3058,degraded
750,12.8035,77.4215,0.1878,0.1446,0.1543,-0.4898,-0.0431999999999999,0.0096999999999999,-0.5233,0.16223333333333334,0.02266634803697616,0.052899999999999794,0.1397,16.1521,27,0.1029,0.03644,26.4426,101.40999999999984,0,1.0,1.0,1.0,0.2011,0.2625,at_risk
751,12.8035,77.4305,0.2075,0.7069,0.3587,-0.6308,0.4993999999999999,-0.3481999999999999,-0.4796,0.4243666666666666,0.2560940712576793,-0.8475999999999998,0.6035,5.4371,6,0.0343,0.037367,25.7616,56.040899653979245,0,0.0,0.0,0.0,0.203,0.2549,at_risk
752,12.8035,77.4395,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.17949999999999994,-0.33114999999999994,0.29131666666666667,0.09702312009687863,-0.27019999999999994,0.333,8.1446,0,0.0505,0.038314,25.0998,56.040899653979245,0,0.0,0.0,0.0,0.1051,0.1803,stable
753,12.8035,77.4485,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.17949999999999994,-0.33114999999999994,0.29131666666666667,0.09702312009687863,-0.27019999999999994,0.333,4.3731,0,0.0271,0.039279,24.459,56.040899653979245,0,0.0,0.0,0.0,0.0957,0.1746,stable
754,12.8035,77.4575,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.17949999999999994,-0.33114999999999994,0.29131666666666667,0.09702312009687863,-0.27019999999999994,0.333,11.5008,0,0.0713,0.040257,23.8407,56.040899653979245,0,0.0,0.0,0.0,0.1134,0.1859,stable
755,12.8035,77.4665,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.17949999999999994,-0.33114999999999994,0.29131666666666667,0.09702312009687863,-0.27019999999999994,0.333,7.7392,0,0.048,0.041243,23.2468,64.15999999999985,0,0.0,0.0,0.0,0.1041,0.1803,stable
756,12.8035,77.4755,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.17949999999999994,-0.33114999999999994,0.29131666666666667,0.09702312009687863,-0.27019999999999994,0.333,9.0277,0,0.0559,0.042231,22.6793,56.040899653979245,0,0.0,0.0,0.0,0.1072,0.1825,stable
757,12.8035,77.4845,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.17949999999999994,-0.33114999999999994,0.29131666666666667,0.09702312009687863,-0.27019999999999994,0.333,4.848,0,0.03,0.043215,22.1401,56.040899653979245,0,0.0,0.0,0.0,0.0969,0.1762,stable
758,12.8035,77.4935,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.17949999999999994,-0.33114999999999994,0.29131666666666667,0.09702312009687863,-0.27019999999999994,0.333,16.381,0,0.1015,0.044187,21.6313,56.040899653979245,0,0.0,0.0,0.0,0.1255,0.1943,at_risk
759,12.8035,77.5025,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.17949999999999994,-0.33114999999999994,0.29131666666666667,0.09702312009687863,-0.27019999999999994,0.333,30.3192,0,0.1879,0.045136,21.1552,56.040899653979245,0,0.0,0.0,0.0,0.16,0.2161,at_risk
760,12.8035,77.5115,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.17949999999999994,-0.33114999999999994,0.29131666666666667,0.09702312009687863,-0.27019999999999994,0.333,25.0169,10,0.156,0.046053,20.7139,64.15999999999985,0,6.0,6.0,1.0,0.1473,0.2083,at_risk
761,12.8035,77.5205,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.17949999999999994,-0.33114999999999994,0.29131666666666667,0.09702312009687863,-0.27019999999999994,0.333,14.2943,0,0.0886,0.046927,20.3099,56.040899653979245,0,0.0,0.0,0.0,0.1203,0.1916,stable
762,12.8035,77.5295,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.17949999999999994,-0.33114999999999994,0.29131666666666667,0.09702312009687863,-0.27019999999999994,0.333,18.7787,3,0.1167,0.047743,19.9453,56.040899653979245,0,0.0,0.0,0.0,0.1316,0.1988,at_risk
763,12.8035,77.5385,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.17949999999999994,-0.33114999999999994,0.29131666666666667,0.09702312009687863,-0.27019999999999994,0.333,8.9564,0,0.0555,0.048491,19.6223,56.040899653979245,0,0.0,0.0,0.0,0.1071,0.1837,stable
764,12.8035,77.5475,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.17949999999999994,-0.33114999999999994,0.29131666666666667,0.09702312009687863,-0.27019999999999994,0.333,11.8514,0,0.0734,0.049157,19.343,56.040899653979245,0,0.0,0.0,0.0,0.1142,0.1883,stable
765,12.8035,77.5565,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.17949999999999994,-0.33114999999999994,0.29131666666666667,0.09702312009687863,-0.27019999999999994,0.333,13.3757,0,0.0829,0.049728,19.1094,48.65000000000032,0,0.0,0.0,0.0,0.118,0.1908,stable
766,12.8035,77.5655,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.17949999999999994,-0.33114999999999994,0.29131666666666667,0.09702312009687863,-0.27019999999999994,0.333,2.2329,0,0.0138,0.050193,18.9231,56.040899653979245,0,0.0,0.0,0.0,0.0904,0.1736,stable
767,12.8035,77.5745,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.17949999999999994,-0.33114999999999994,0.29131666666666667,0.09702312009687863,-0.27019999999999994,0.333,10.1227,16,0.0644,0.050542,18.7855,56.040899653979245,0,0.0,0.0,0.0,0.1106,0.1863,stable
768,12.8035,77.5835,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.17949999999999994,-0.33114999999999994,0.29131666666666667,0.09702312009687863,-0.27019999999999994,0.333,20.0848,11,0.1256,0.050767,18.6977,56.040899653979245,0,0.0,0.0,0.0,0.1351,0.2017,at_risk
769,12.8035,77.5925,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.17949999999999994,-0.33114999999999994,0.29131666666666667,0.09702312009687863,-0.27019999999999994,0.333,13.0502,2,0.0811,0.050863,18.6605,56.040899653979245,0,0.0,0.0,0.0,0.1173,0.1906,stable
770,12.8035,77.6015,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.17949999999999994,-0.33114999999999994,0.29131666666666667,0.09702312009687863,-0.27019999999999994,0.333,20.6551,7,0.1287,0.050829,18.674,48.65000000000032,0,778.0,61.0,12.7541,0.1364,0.2025,at_risk
771,12.8035,77.6105,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.17949999999999994,-0.33114999999999994,0.29131666666666667,0.09702312009687863,-0.27019999999999994,0.333,13.1213,2,0.0815,0.050663,18.7383,56.040899653979245,0,0.0,0.0,0.0,0.1175,0.1906,stable
772,12.8035,77.6195,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.17949999999999994,-0.33114999999999994,0.29131666666666667,0.09702312009687863,-0.27019999999999994,0.333,21.908,0,0.1358,0.050371,18.8527,56.040899653979245,0,0.0,0.0,0.0,0.1392,0.2041,at_risk
773,12.8035,77.6285,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.17949999999999994,-0.33114999999999994,0.29131666666666667,0.09702312009687863,-0.27019999999999994,0.333,16.3083,0,0.1011,0.049959,19.0165,56.040899653979245,0,0.0,0.0,0.0,0.1253,0.1954,at_risk
774,12.8035,77.6375,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.17949999999999994,-0.33114999999999994,0.29131666666666667,0.09702312009687863,-0.27019999999999994,0.333,13.1587,1,0.0816,0.049436,19.2282,56.040899653979245,0,0.0,0.0,0.0,0.1175,0.1904,stable
775,12.8035,77.6465,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.17949999999999994,-0.33114999999999994,0.29131666666666667,0.09702312009687863,-0.27019999999999994,0.333,11.7223,0,0.0726,0.048813,19.4864,22.770000000000095,0,0.0,0.0,0.0,0.1139,0.188,stable
776,12.8035,77.6555,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.17949999999999994,-0.33114999999999994,0.29131666666666667,0.09702312009687863,-0.27019999999999994,0.333,19.832,56,0.1286,0.048102,19.7892,56.040899653979245,0,0.0,0.0,0.0,0.1363,0.2019,at_risk
777,12.8035,77.6645,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.17949999999999994,-0.33114999999999994,0.29131666666666667,0.09702312009687863,-0.27019999999999994,0.333,16.8636,99,0.1146,0.047316,20.1347,56.040899653979245,0,0.0,0.0,0.0,0.1307,0.1982,at_risk
778,12.8035,77.6735,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.17949999999999994,-0.33114999999999994,0.29131666666666667,0.09702312009687863,-0.27019999999999994,0.333,35.0655,186,0.2363,0.046467,20.5206,56.040899653979245,0,0.0,0.0,0.0,0.1794,0.2285,at_risk
779,12.8035,77.6825,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.17949999999999994,-0.33114999999999994,0.29131666666666667,0.09702312009687863,-0.27019999999999994,0.333,23.0963,85,0.1518,0.045569,20.9448,56.040899653979245,0,0.0,0.0,0.0,0.1456,0.2071,at_risk
780,12.8035,77.6915,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.17949999999999994,-0.33114999999999994,0.29131666666666667,0.09702312009687863,-0.27019999999999994,0.333,30.069,74,0.1939,0.044633,21.4049,22.770000000000095,0,3512.0,57.0,61.614,0.1624,0.2175,at_risk
781,12.8035,77.7005,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.17949999999999994,-0.33114999999999994,0.29131666666666667,0.09702312009687863,-0.27019999999999994,0.333,25.5125,34,0.1616,0.043671,21.8987,56.040899653979245,0,0.0,0.0,0.0,0.1495,0.2092,at_risk
782,12.8035,77.7095,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.17949999999999994,-0.33114999999999994,0.29131666666666667,0.09702312009687863,-0.27019999999999994,0.333,30.2702,14,0.189,0.042691,22.424,56.040899653979245,0,0.0,0.0,0.0,0.1605,0.2158,at_risk
783,12.8035,77.7185,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.17949999999999994,-0.33114999999999994,0.29131666666666667,0.09702312009687863,-0.27019999999999994,0.333,14.4687,29,0.0926,0.041704,22.9786,56.040899653979245,0,0.0,0.0,0.0,0.1219,0.1915,stable
784,12.8035,77.7275,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.17949999999999994,-0.33114999999999994,0.29131666666666667,0.09702312009687863,-0.27019999999999994,0.333,14.6736,0,0.0909,0.040716,23.5604,56.040899653979245,0,0.0,0.0,0.0,0.1212,0.1909,stable
785,12.8035,77.7365,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.17949999999999994,-0.33114999999999994,0.29131666666666667,0.09702312009687863,-0.27019999999999994,0.333,10.6831,1,0.0663,0.039734,24.1675,49.25,0,0.0,0.0,0.0,0.1114,0.1845,stable
786,12.8035,77.7455,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.17949999999999994,-0.33114999999999994,0.29131666666666667,0.09702312009687863,-0.27019999999999994,0.333,19.0558,0,0.1181,0.038763,24.798,56.040899653979245,0,0.0,0.0,0.0,0.1321,0.1973,at_risk
787,12.8035,77.7545,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.17949999999999994,-0.33114999999999994,0.29131666666666667,0.09702312009687863,-0.27019999999999994,0.333,40.4839,145,0.2657,0.037807,25.4502,56.040899653979245,0,0.0,0.0,0.0,0.1911,0.234,at_risk
788,12.8035,77.7635,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.17949999999999994,-0.33114999999999994,0.29131666666666667,0.09702312009687863,-0.27019999999999994,0.333,38.8333,12,0.2419,0.03687,26.1225,56.040899653979245,0,0.0,0.0,0.0,0.1816,0.2278,at_risk
789,12.8035,77.7725,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.17949999999999994,-0.33114999999999994,0.29131666666666667,0.09702312009687863,-0.27019999999999994,0.333,4.1597,0,0.0258,0.035954,26.8133,56.040899653979245,0,0.0,0.0,0.0,0.0952,0.1736,stable
